size,mflop
31,2627.92
32,2751.58
96,2732.74
97,2779.8
127,2848.29
128,2392.36
129,2771.24
191,2893.2
192,2554.35
229,2874.6
255,2918.89
256,2092.18
257,2817.75
319,2904.69
320,2526.72
321,2881.32
417,2875.35
479,2889.86
480,2674.47
511,2727.48
512,1456.45
639,2845.11
640,2311.42
767,2791.71
768,2082.16
769,2770.08
1023,2629.46
1024,1431.02
1025,2679.09
1525,2504.41
1526,2649.21
1527,2551.09
