size,mflop
31,7470.55
32,7401.67
96,11327.5
97,10243.5
127,10613.3
128,12184
129,10694
191,9386.96
192,10112.6
229,8844.6
255,8768.92
256,8995.58
257,8801.54
319,8823.38
320,9091.94
321,8849.42
417,8911.91
479,8908.32
480,9150.71
511,8910.5
512,9019.4
639,8920.05
640,9201.08
767,8924.95
768,9172.66
769,8918.79
1023,8907.34
1024,8994.3
1025,8905.29
1525,7280.24
1526,7324.71
1527,7276.21
