size,mflop
31,3724.31
32,4766.38
96,5496.25
97,4527.62
127,4517.3
128,5623.32
129,4623.78
191,4464.55
192,5554.98
229,4431.03
255,4596.09
256,5545.51
257,4648.7
319,4518.1
320,5342.42
321,4443.98
417,4520.17
479,4543.14
480,5438.11
511,4558.47
512,5505.04
639,4613.28
640,5496.5
767,4642.24
768,5591.97
769,4646.59
1023,4666.55
1024,5638.42
1025,4670.43
1525,3245.87
1526,3526.32
1527,3160.59
