size,mflop
31,1718.06
32,1930.3
96,1253.42
97,2051.5
127,1973.96
128,433.887
129,1972.35
191,1615.42
192,617.208
229,1595.73
255,1610.24
256,278.92
257,1633.66
319,645.416
320,590.658
321,644.32
417,636.326
479,635.971
480,617.202
511,618.934
512,183.13
639,634.9
640,333.646
767,631.96
768,282.76
769,631.795
1023,606.059
1024,178.24
1025,602.34
1525,542.384
1526,499.478
1527,530.901
