size,mflop
31,1753.26
32,2047.63
96,4518.99
97,3867.96
127,4040.58
128,4546.28
129,4143.56
191,4128.63
192,4914.38
229,4054.5
255,4309.49
256,4502.13
257,4389.18
319,4232.04
320,4976.31
321,4269.05
417,4379.85
479,4379.01
480,5189.87
511,4409.66
512,4843.3
639,4456.41
640,5255.57
767,4309.1
768,5187.26
769,4514.46
1023,4548.32
1024,5021.89
1025,4514.15
1525,4299.5
1526,4926.09
1527,4307.62
