size,mflop
31,1811.34
32,1905.97
96,1993.07
97,1965.18
127,1982.92
128,2040.09
129,1990.12
191,1972.33
192,2040.12
229,1964.69
255,1959.62
256,2000.68
257,1977.03
319,1959.4
320,2019.91
321,1975.09
417,1963.34
479,1970.42
480,2031.2
511,1804.26
512,1876.08
639,1955
640,1985.19
767,1951.86
768,1844.88
769,1931.17
1023,1757.91
1024,1795.85
1025,1748.94
1525,1929.86
1526,2020.06
1527,1751.32
