size,mflop
31,5931.54
32,5823.46
96,8890.49
97,7946.36
127,8277.21
128,9472.63
129,8384.04
191,7686.77
192,8371.09
229,7476.99
255,7507.53
256,7773.81
257,7466.54
319,7489.86
320,7760.07
321,7508.46
417,7565.59
479,7575.17
480,7810.31
511,7574.85
512,7670.66
639,7590.4
640,7842.54
767,7616.07
768,7823.6
769,7617.83
1023,7625.48
1024,7726.35
1025,7624.32
1525,4392.79
1526,4399.33
1527,4210.22
