size,mflop
31,5610.4
32,5584.23
96,8795.88
97,6658.02
127,7052.61
128,7585.5
129,7150.97
191,7192.24
192,8152.43
229,7075.1
255,6834.91
256,7366.35
257,6917.42
319,7011.28
320,7701.37
321,7121.05
417,7049.94
479,7068.21
480,7933.27
511,5577.29
512,5568.62
639,7136.83
640,8043.36
767,7150.68
768,7812.37
769,7042.85
1023,5378.34
1024,5697.63
1025,5379.43
1525,7119.03
1526,7796.43
1527,7138.49
