size,mflop
31,1594.83
32,1574.23
96,1083.11
97,1640.43
127,1581.85
128,437.745
129,1579.01
191,1311.73
192,625.24
229,1277.52
255,1251.86
256,265.151
257,1247.46
319,763.728
320,600.976
321,650.326
417,644.514
479,640.481
480,615.056
511,613.121
512,191.589
639,639.567
640,406.48
767,635.624
768,264.461
769,635.321
1023,585.23
1024,160.238
1025,584.988
1525,493.59
1526,500.583
1527,492.936
