size,mflop
31,3480.54
32,4315.32
96,5354.43
97,4432.1
127,4462.38
128,5583.13
129,4563.7
191,4408.09
192,5544.83
229,4255.32
255,4536.87
256,5518.38
257,4534.54
319,4402.66
320,5306.33
321,4406.28
417,4492.92
479,4533.01
480,5435.97
511,4548.11
512,5461.71
639,4601.83
640,5498.93
767,4630.99
768,5574.88
769,4631.84
1023,4669.36
1024,5614.15
1025,4543.97
1525,3323.49
1526,3617.03
1527,3320.03
