size,mflop
31,4074.71
32,4174.98
96,8108.51
97,7405.51
127,7325.23
128,6983.87
129,7610.87
191,8535.87
192,9259
229,8963.91
255,8586.16
256,8055.08
257,8779.82
319,9151.03
320,10065.2
321,9198.64
417,9146.89
479,9579.03
480,10578.6
511,9417.07
512,10225
639,9572.35
640,10509.5
767,9690.87
768,10730.4
769,9709.47
1023,9813.85
1024,10915.1
1025,9828.19
1525,9858.44
1526,10518.3
1527,9868.69
