size,mflop
31,1555.53
32,1522.1
96,1510.95
97,1681.77
127,1691.75
128,1177.55
129,1692.87
191,1657.72
192,1303
229,1654.9
255,1662.1
256,820.49
257,1661.61
319,1649.13
320,1292.05
321,1648.74
417,1670.87
479,1665.96
480,1466.38
511,1673.29
512,672.16
639,1665.26
640,849.223
767,1661.77
768,825.35
769,1661.24
1023,1550.81
1024,645.305
1025,1549.66
1525,1490.54
1526,1486.97
1527,1483.67
