size,mflop
31,5901.5
32,5811.34
96,8852.7
97,7934.21
127,8226.88
128,9383.19
129,8353.74
191,7741.59
192,8326.51
229,7511.87
255,7454.47
256,7687.43
257,7474.07
319,7500.24
320,7767.69
321,7515.04
417,7573.82
479,7581.65
480,7819.09
511,7579.71
512,7675.09
639,7600.43
640,7849.65
767,7623.59
768,7841.06
769,7579.06
1023,7625.2
1024,7719.23
1025,7624.04
1525,4401.95
1526,4417.31
1527,4393.83
