size,mflop
31,5809.02
32,5729.74
96,8821.64
97,7873.67
127,7701.71
128,8637.6
129,6885.44
191,7129.77
192,8053.14
229,7269.6
255,7354.94
256,7718.9
257,7126.34
319,7661.95
320,7810.91
321,7615.78
417,7905.77
479,8106.62
480,8302.49
511,8125.44
512,8326.23
639,8349.32
640,8742.19
767,8685.72
768,8874.95
769,8613.1
1023,8767.03
1024,8645.39
1025,8346.24
1525,9027.71
1526,9084.17
1527,9032.55
