size,mflop
31,3394.82
32,4284.99
96,5307.81
97,4588.45
127,4518.16
128,4770.14
129,4574.47
191,4038.21
192,4208.65
229,3926.51
255,3897.4
256,3750.07
257,3920.03
319,3871.84
320,4149.56
321,3896.55
417,3968.61
479,3960.63
480,4201.31
511,3980.44
512,3982.12
639,3999.2
640,4257.82
767,4024.49
768,4159.01
769,4030.61
1023,3975.3
1024,3661.59
1025,3975.97
1525,1649.43
1526,1661.26
1527,1636.13
