size,mflop
31,4891.57
32,4837.3
96,8240.24
97,7449.08
127,7825.73
128,8844.77
129,7933.97
191,7605.38
192,8256.5
229,7317.57
255,7346.93
256,7623.22
257,7370.12
319,7430.5
320,7744.51
321,7446.05
417,7512.61
479,7539.83
480,7802.28
511,7537.24
512,7578.48
639,7534.78
640,7825.13
767,7581.99
768,7800.22
769,7584.75
1023,7584.72
1024,7662.88
1025,7596.95
1525,4403.94
1526,4424.2
1527,4402.7
