size,mflop
31,12709.5
32,14198.7
96,15069.9
97,13706.8
127,14805.6
128,15239.9
129,15962.9
191,17131.5
192,17481
229,16957.8
255,17163.8
256,17415.4
257,17417.6
319,18748
320,18973
321,18665.2
417,19942.1
479,20198
480,20021.2
511,17041
512,17172
639,18397.5
640,18481.4
767,17798.1
768,17894.2
769,17705.9
1023,15968.6
1024,16042.1
1025,16617.5
1525,13483.9
1526,13532.8
1527,13556.9
