size,mflop
31,3505.93
32,4494.91
96,5429.29
97,4684.87
127,4700.1
128,4941.95
129,4765.89
191,4024.39
192,4390.83
229,3781.72
255,3764.74
256,3821.44
257,3513.12
319,3461.69
320,3644.89
321,3725.93
417,3618.57
479,3486.13
480,3842.73
511,3877.57
512,4002.06
639,3831.67
640,3884.94
767,3735.52
768,4260.04
769,3994.37
1023,4014.42
1024,3743.96
1025,3918.27
1525,1087.91
1526,1137.2
1527,1476.52
