size,mflop
31,2561.06
32,3283.62
96,4829.51
97,4802.27
127,5110.51
128,5326.39
129,4549.61
191,5207.36
192,5400.73
229,5214.46
255,5221.07
256,5743.38
257,5274.48
319,5424.84
320,5528.44
321,5427.45
417,5622.11
479,5454.32
480,5513.73
511,5456.32
512,5790.07
639,5505.63
640,5754.07
767,5494.88
768,5799.72
769,5596.42
1023,5551.03
1024,5790.22
1025,5618.84
1525,5514.73
1526,5593.66
1527,5533.3
