size,mflop
31,2605.38
32,3117.63
96,2856.73
97,2764.3
127,2656.82
128,2412.74
129,2660.04
191,2666.48
192,2658.05
229,2659.9
255,2588.38
256,1574.33
257,2594.83
319,2630.19
320,2614.24
321,2627.14
417,2654.87
479,2682.36
480,2704.23
511,2380.99
512,1171.53
639,2654.28
640,2339.41
767,2630.81
768,1566.27
769,2633.9
1023,2193.1
1024,1040.6
1025,2188.83
1525,2636.1
1526,2647.82
1527,2645.31
