size,mflop
31,1657.83
32,1879.84
96,1227.68
97,2015.19
127,1957.2
128,433.244
129,1953.38
191,1466.54
192,618.904
229,1423.15
255,1379.32
256,270.126
257,1403.58
319,642.289
320,582.97
321,639.916
417,634.318
479,628.85
480,602.253
511,596.033
512,184.212
639,455.856
640,275.227
767,380.173
768,224.964
769,413.965
1023,306.055
1024,150.823
1025,348.697
1525,400.661
1526,494.072
1527,498.741
