size,mflop
31,2682.42
32,2935.71
96,4996.44
97,3585.22
127,5615.25
128,5770.57
129,4351.48
191,5817.16
192,6037
229,5351.73
255,5946.44
256,6134.37
257,5378.89
319,6527.66
320,6582.54
321,5892.35
417,6168.18
479,7025.17
480,7093.54
511,7125.73
512,7174.9
639,7364.46
640,7374.29
767,7474.25
768,7493.33
769,7143.77
1023,7564.06
1024,7593.53
1025,7369.8
1525,7641.97
1526,7798.18
1527,7851.19
