size,mflop
31,1796.38
32,2604.86
96,3542.85
97,4008.99
127,4063.17
128,1935.1
129,4223.31
191,2996.02
192,1962.67
229,2887.1
255,2856.76
256,937.811
257,2875.56
319,2915.17
320,1818.41
321,2917.34
417,2778.5
479,2250.36
480,1813.98
511,2708.46
512,926.54
639,1686.1
640,940.247
767,1532.21
768,921.618
769,1551.41
1023,760.182
1024,228.576
1025,518.156
1525,401.827
1526,782.791
1527,942.476
