size,mflop
31,8343.07
32,9269.98
96,12083.6
97,10851
127,11223.9
128,11373.2
129,10826.6
191,11740.8
192,11928.9
229,11904.5
255,12467.9
256,12656.7
257,12150.3
319,13086
320,13228.9
321,12766.6
417,13155.1
479,13287.6
480,13374.4
511,13027.4
512,13110.5
639,13944.2
640,13810.6
767,13927.5
768,13928.4
769,13923.8
1023,13955
1024,13748.1
1025,14449
1525,12120.3
1526,12306.4
1527,12278.4
