size,mflop
31,4462.76
32,4647.93
96,6339.09
97,7378.31
127,7786.04
128,7347
129,8305.79
191,7508.86
192,7334.1
229,7252.25
255,6664.14
256,6973.69
257,6671.52
319,6735.53
320,6767.19
321,6810.79
417,6981.24
479,7017.71
480,7126.36
511,7155.99
512,7195.19
639,7224.17
640,7237.05
767,7282.7
768,7305.66
769,7188.65
1023,6892.11
1024,6670.11
1025,6914.4
1525,3027.6
1526,3072.15
1527,3218.82
