size,mflop
31,1577.79
32,1485.98
96,1413.61
97,1615.09
127,1633.57
128,1137.55
129,1635.79
191,1374
192,1175.3
229,1255.94
255,1246.66
256,786.66
257,1239.4
319,1252.64
320,1098.53
321,1249.25
417,1232.02
479,1204.33
480,1206.61
511,985.187
512,653.202
639,1206.06
640,836.496
767,267.152
768,279.781
769,150.415
1023,232.79
1024,193.607
1025,186.315
1525,202.57
1526,338.654
1527,471.737
