size,mflop
31,5785.52
32,5659.15
96,8863.81
97,7904.19
127,8196.48
128,9547.77
129,7274.27
191,7469.27
192,8579.99
229,8485.79
255,8775.64
256,9301.46
257,8868.63
319,9224.73
320,10101.4
321,9256.93
417,9406.36
479,9376
480,10156.8
511,9445.34
512,10283.2
639,9642.62
640,10595.3
767,9771.51
768,10759.3
769,9797.85
1023,9727.16
1024,9770.54
1025,9765.85
1525,9837.26
1526,10637.6
1527,9838.66
