size,mflop
31,3946.76
32,4949.46
96,4716.74
97,4359.24
127,4033.03
128,4211.92
129,4019.93
191,4191.84
192,4442.17
229,4176.44
255,3766.61
256,3907.73
257,3768.35
319,4105.43
320,4245.75
321,4102.28
417,4094.06
479,4175.34
480,4425.31
511,3738.27
512,3768.49
639,3947.21
640,4104.7
767,3804.67
768,3966.87
769,3799.01
1023,3289.16
1024,3032.41
1025,3273.52
1525,4037.56
1526,4277.42
1527,4063.01
