size,mflop
31,8750.86
32,9705.7
96,15016.6
97,11249.1
127,13913.4
128,14239.2
129,14578.1
191,16776.7
192,17280.1
229,15963.4
255,16723.3
256,17119.2
257,17349.3
319,18756.2
320,19219.7
321,19241.4
417,20338.5
479,21088.4
480,21367.6
511,20398
512,20699.7
639,20000.7
640,21146.3
767,20921.1
768,22083
769,21277.5
1023,22076.8
1024,22412.8
1025,22472.8
1525,22932.2
1526,22980.1
1527,23094.7
