size,mflop
31,2934.36
32,3724.97
96,3751.94
97,2966.33
127,3043.32
128,3699.85
129,2969.67
191,3027.67
192,3694.77
229,2957.39
255,2984.72
256,3500.94
257,2961.87
319,2991.52
320,3596.27
321,2961.79
417,2949.66
479,2941.92
480,3597.04
511,2748.49
512,3000.08
639,2922.92
640,3494.54
767,2871.31
768,3448.94
769,2859.68
1023,2701.86
1024,2970.72
1025,2697.61
1525,2192.91
1526,2339.07
1527,2203.04
