size,mflop
31,2560.99
32,2931.31
96,2121.61
97,2121.27
127,2117.58
128,2120.64
129,2042
191,2111.89
192,2120.65
229,2142.82
255,2156.08
256,2157.36
257,2125.16
319,2150.52
320,2155.59
321,2154.82
417,2212.65
479,2132.85
480,2151.47
511,2158.76
512,2159.48
639,2159.74
640,2162.73
767,2165.64
768,2168.59
769,2158.94
1023,2179.93
1024,2182.19
1025,2171.19
1525,2190.12
1526,2188.84
1527,2187.87
