size,mflop
31,2149.62
32,2494.82
96,3295.78
97,2991.23
127,2901.82
128,2220.83
129,3010.14
191,3136.88
192,3360.11
229,3032.14
255,2921.14
256,1456.71
257,2972.69
319,3073.04
320,3255.58
321,3120.62
417,3086.52
479,3093.71
480,3289.68
511,2603.5
512,1062.63
639,3029.42
640,2103.83
767,3066.17
768,1481.55
769,3036.88
1023,2263.42
1024,855.559
1025,2286.06
1525,3132.39
1526,3354.05
1527,3116.74
