size,mflop
31,1170.84
32,1294.46
96,3266.91
97,3221.26
127,3706.97
128,3627.16
129,3821.68
191,4608.65
192,4744.83
229,5063.26
255,5130.39
256,4702.19
257,5234.84
319,5607.87
320,5628.82
321,5665.53
417,4857.76
479,5074.09
480,5135.39
511,5095.95
512,3966.87
639,5647.83
640,5544.63
767,5209.43
768,4649.88
769,5220.31
1023,5505.34
1024,4269.3
1025,5528.01
1525,5481.76
1526,5488.8
1527,5474.47
