size,mflop
31,2627.41
32,3118.89
96,3062.81
97,3077.91
127,3249.78
128,1693.33
129,3256.66
191,3328.6
192,3070.27
229,3180.51
255,3239.54
256,1447.39
257,3275.39
319,3242.09
320,3009.23
321,3245.62
417,3120.51
479,3119.25
480,3105.96
511,2571.08
512,1092.74
639,3146.9
640,1710.33
767,3162.3
768,1499.48
769,3177.07
1023,2341.83
1024,832.173
1025,2342.59
1525,3181.26
1526,3188.65
1527,3183.29
