size,mflop
31,2627.62
32,3178.5
96,3881.14
97,3827.21
127,3784.74
128,1782.04
129,3931.37
191,3460.62
192,1860.4
229,3598.23
255,3650.46
256,853.297
257,3694.02
319,3678.05
320,1878.14
321,3729.89
417,3674.42
479,2687.7
480,1937.14
511,3282.68
512,843.165
639,1924.79
640,863.699
767,1855.58
768,859.674
769,1854.86
1023,1717.61
1024,839.467
1025,1717.34
1525,1640.59
1526,1625.76
1527,1638.91
