size,mflop
31,5902.4
32,5824.99
96,8889.59
97,7939.54
127,8205.55
128,9343.38
129,8339.34
191,7837.56
192,8634.16
229,7349.32
255,7432.16
256,7672.33
257,7454.98
319,7480.82
320,7750.98
321,7487.08
417,7547.75
479,7556.55
480,7799.84
511,7551.19
512,7548.48
639,7577.73
640,7830.16
767,7601.78
768,7819.67
769,7600.76
1023,7603.55
1024,7706.74
1025,7605.27
1525,4402.68
1526,4372.43
1527,4360.33
