size,mflop
31,1390.6
32,1596.11
96,3325.53
97,3315.28
127,3517.94
128,3119.65
129,3650.13
191,4059.97
192,4182.13
229,4311.32
255,4315.35
256,4041.14
257,4455.77
319,4605.21
320,4671.98
321,4681.46
417,4294.09
479,4383.75
480,4434.16
511,4343.3
512,3368.55
639,4612.03
640,4526.42
767,4435.11
768,3997.62
769,4471.32
1023,4536.09
1024,3329.25
1025,4566.11
1525,4576.8
1526,4579.48
1527,4569.53
