size,mflop
31,3337.9
32,3805.29
96,7382.49
97,6912.19
127,7107.26
128,7745.32
129,6524.73
191,6780.74
192,7552.17
229,7203.56
255,7596.28
256,7645.17
257,7237.4
319,6907.15
320,7759.15
321,6898.45
417,7132.92
479,7419.17
480,7781.22
511,7716.54
512,5893.27
639,7437.53
640,7787.05
767,7714.64
768,7629.52
769,7581.91
1023,7597.56
1024,5424.25
1025,7481.04
1525,7062.94
1526,7089.49
1527,7008.49
