size,mflop
31,7247.1
32,7161.79
96,10917.7
97,9782.33
127,10202.4
128,11627.1
129,10361.9
191,9157.33
192,9786.22
229,8790.82
255,8761.81
256,9028.58
257,8788.39
319,8821.51
320,9119.78
321,8841.33
417,8868.78
479,8877.87
480,9183.07
511,8901.08
512,9014.23
639,8927.66
640,9241.65
767,8931.93
768,9187.01
769,8946.88
1023,8947.96
1024,9060.63
1025,8947.62
1525,4631.11
1526,4599.99
1527,4580.41
