size,mflop
31,5565.53
32,7983.53
96,8747.67
97,8580.28
127,8218.19
128,9340.25
129,8072.52
191,8441.29
192,9516.81
229,8976.77
255,8802.34
256,8713.88
257,8628.25
319,8498.71
320,9396.33
321,8373.91
417,9075.87
479,9012.07
480,9458.39
511,9271.32
512,7774.6
639,9196.33
640,9362.68
767,9290.29
768,8868.16
769,9071.82
1023,9092.5
1024,6831.51
1025,8850.55
1525,8610.44
1526,8809.96
1527,8446.45
