size,mflop
31,2783.77
32,3268.61
96,7243.44
97,6078.34
127,6236.38
128,7143.13
129,6406.29
191,6772.91
192,6975.6
229,7523.92
255,6939.29
256,6617.72
257,7024.18
319,7184.76
320,7398.74
321,7435.66
417,7279.61
479,7437.21
480,7430.71
511,7406.73
512,6401.72
639,7291.09
640,7019.29
767,6951.69
768,6879.29
769,7222.47
1023,6796.55
1024,5516.34
1025,6418.7
1525,6846.14
1526,6428.11
1527,6272.67
