size,mflop
31,3722.84
32,4742.27
96,5470.09
97,4740.7
127,4624.34
128,5050.99
129,4714.37
191,4127.4
192,4472.11
229,3954.18
255,3906.44
256,4276.97
257,3963.81
319,3891.6
320,4201.97
321,3916.63
417,3989.94
479,4003.93
480,4284.71
511,4010.53
512,4372.65
639,4057.09
640,4351.61
767,4088.12
768,4368.03
769,4093.48
1023,4101.66
1024,4128.99
1025,4084.4
1525,1927.83
1526,1952.3
1527,1922.2
