size,mflop
31,2731.17
32,2702.16
96,3516.7
97,3962.84
127,3900.97
128,1624.77
129,4046.82
191,3646.62
192,1478.76
229,3492.5
255,3413.17
256,912.623
257,3464.54
319,3743.61
320,1457.56
321,3814.04
417,3974.18
479,2964.9
480,1881.96
511,3508.4
512,841.836
639,1920.23
640,861.479
767,1856.26
768,857.86
769,1858.07
1023,1742.41
1024,837.554
1025,1751.63
1525,1782.78
1526,1795.62
1527,1811.79
