size,mflop
31,1913.61
32,2422.08
96,2409.33
97,2000.01
127,2034.24
128,2237.9
129,2014.6
191,2043.05
192,2346.55
229,2016.36
255,2037.3
256,1774.49
257,2024.94
319,2023.45
320,2316.16
321,2042.92
417,2027.9
479,2037.95
480,2355.29
511,1976.57
512,1285.61
639,2027.34
640,2178.15
767,1988.19
768,1770.79
769,1990.13
1023,1911.71
1024,1232.14
1025,1838.03
1525,1674.19
1526,2074.92
1527,1784.66
