size,mflop
31,1682.47
32,1660.4
96,1105.55
97,1773.18
127,1761.16
128,429.929
129,1719.43
191,1415.54
192,628.868
229,1369.03
255,1356.49
256,265.786
257,1351.14
319,772.276
320,597.814
321,778.098
417,642.04
479,636.072
480,613.526
511,616.461
512,197.114
639,634.824
640,408.502
767,631.156
768,266.604
769,630.828
1023,567.297
1024,163.378
1025,563.323
1525,488.392
1526,475.185
1527,484.302
