size,mflop
31,2483.26
32,3153.4
96,7573.87
97,6449.1
127,6883.38
128,7518.96
129,7668.64
191,7856.26
192,7841.93
229,7952.58
255,7386.66
256,6907.7
257,7449.05
319,7638.79
320,7811.32
321,7982.21
417,7958.37
479,7909.82
480,7826.36
511,7639.36
512,6874.98
639,7719.41
640,7543.9
767,7939.57
768,7387.68
769,7762.98
1023,7529.97
1024,5467.86
1025,7604.87
1525,7507.96
1526,7502.82
1527,7485.68
