size,mflop
31,2102.93
32,2470.7
96,5595.34
97,5301.5
127,5755.24
128,5993.55
129,5295.77
191,5979.88
192,6261.74
229,6037.63
255,6177.8
256,6137.76
257,5902.76
319,6098.84
320,6350.81
321,5866.32
417,6115.96
479,6167.2
480,6277.95
511,6314.39
512,5644.96
639,6270.59
640,6267.02
767,6393.54
768,6186.91
769,6221.18
1023,6230.7
1024,5378.22
1025,6175.31
1525,6046.04
1526,6076.2
1527,6031.44
