size,mflop
31,2181.1
32,2542.53
96,3263.47
97,3148.3
127,3187.09
128,1626.1
129,3162.57
191,3300.46
192,3300.96
229,3274.88
255,3312.56
256,1493.67
257,3202.37
319,3289.72
320,3248.91
321,3273.9
417,3310.91
479,3279.33
480,3492.31
511,2767.54
512,1093.25
639,3319.61
640,1701.2
767,3283.47
768,1497.2
769,3285.28
1023,2365.49
1024,787.432
1025,2350.68
1525,3294.28
1526,3467.63
1527,3297.06
