size,mflop
31,3365.27
32,4555.03
96,4973.65
97,4394.12
127,4440.51
128,4722.11
129,4677.21
191,4663.9
192,4762.46
229,4659.37
255,4503.9
256,4568.09
257,4636.47
319,4666.04
320,4700.4
321,4767.7
417,4740.31
479,4671.24
480,4675.03
511,4672.09
512,3844.95
639,4680.84
640,4708.28
767,4775.56
768,4726.01
769,4741.86
1023,4639.5
1024,2768.76
1025,4655.73
1525,4630.46
1526,4626.18
1527,4625.26
