size,mflop
31,6180.5
32,10348.2
96,11799.3
97,11383.6
127,9774.34
128,12651.6
129,10843.1
191,10271.6
192,11937
229,11573.9
255,11006.3
256,12596.2
257,11923.4
319,11219.5
320,12296.9
321,12260.4
417,12449.7
479,11746.2
480,12837.2
511,12000
512,12331.3
639,12214
640,12804.5
767,12311.2
768,12729.5
769,12661
1023,12435.1
1024,12158.8
1025,12956.1
1525,12588.2
1526,12588.4
1527,12308.7
