size,mflop
31,3981.1
32,5274.7
96,5742.62
97,4646.99
127,4597.98
128,5856.46
129,4713.52
191,4485.98
192,5728.37
229,4359.88
255,4599.96
256,5609.12
257,4679.59
319,4468.52
320,5370.02
321,4460.41
417,4531.65
479,4569.72
480,5459.95
511,4583.22
512,5543.18
639,4631.15
640,5568.69
767,4656.17
768,5613.68
769,4651.67
1023,4687.69
1024,5650.38
1025,4684.54
1525,3310.38
1526,3629.8
1527,3323.95
