size,mflop
31,2303.57
32,2690.02
96,5834.63
97,5023.85
127,5497.24
128,5708.99
129,5659.43
191,5840.97
192,5977.61
229,5898.1
255,5674.33
256,5556.49
257,5733.03
319,5883.25
320,5899
321,5953.39
417,5957.53
479,5936.41
480,5943.25
511,5848.8
512,5363.98
639,5890.61
640,5845.17
767,5982.74
768,5785.5
769,5907.43
1023,5819.45
1024,4758.41
1025,5829.8
1525,5700.64
1526,5700.77
1527,5685.13
