size,mflop
31,4248.36
32,5354.81
96,6036.96
97,5736.45
127,5914.8
128,6277.46
129,5637.03
191,5790.22
192,6356.9
229,5848.5
255,6130.67
256,6173.22
257,6013.6
319,5779.31
320,6382.59
321,5656.11
417,5927.19
479,6091.78
480,6274.28
511,6199.17
512,4991.07
639,6135.22
640,6236.59
767,6279.82
768,6118.47
769,6231.7
1023,6112.35
1024,4536.7
1025,6075.44
1525,5820.06
1526,5839.45
1527,5766.02
