size,mflop
31,2878.08
32,3755.04
96,4341.2
97,3918.32
127,3873.84
128,4084.06
129,4051.3
191,4119.48
192,4258.16
229,4093.06
255,3993.53
256,4023.15
257,4084.24
319,4110.58
320,4183.93
321,4189.16
417,4203.35
479,4189.08
480,4250.13
511,4129.05
512,3612.38
639,4176.25
640,4130.31
767,4248.59
768,4187.82
769,4235.65
1023,4117.78
1024,2996.87
1025,4138.18
1525,4136.28
1526,4155.26
1527,4141.94
