size,mflop
31,1430.22
32,1668.48
96,2820.56
97,2732.28
127,2877.19
128,2961.19
129,2932.83
191,3149.53
192,3229.52
229,3242.72
255,3260.75
256,3262.09
257,3288.69
319,3325.74
320,3378.25
321,3378.44
417,3196.12
479,3236.07
480,3260.38
511,3298.49
512,3168.66
639,3332.58
640,3373.79
767,3313.37
768,3250.15
769,3320.99
1023,3360.09
1024,3252.21
1025,3344.56
1525,3343.5
1526,3325.38
1527,3337.08
