size,mflop
31,4887.38
32,6513.42
96,7139.58
97,5746.68
127,5694.85
128,7300.91
129,5841.35
191,5447.14
192,6857.25
229,5246.71
255,5627.39
256,6671.71
257,5695.04
319,5402.93
320,6402.38
321,5430.95
417,5518.45
479,5531.71
480,6514.66
511,5549.79
512,6521.76
639,5610.58
640,6612.04
767,5649.44
768,6603.1
769,5656.57
1023,5685.26
1024,6662.37
1025,5692.89
1525,6326.55
1526,6414.77
1527,6342.37
