size,mflop
31,2613.13
32,3110.3
96,3835.45
97,3785.31
127,3749.48
128,1748.78
129,3902.74
191,3171.91
192,1829.86
229,3007.27
255,3010.87
256,834.083
257,3037.46
319,2988.34
320,1727.15
321,3010.61
417,2976.92
479,2459.39
480,1868.77
511,2931
512,829.191
639,1869.78
640,820.578
767,1690.14
768,555.17
769,1571.86
1023,1230.89
1024,657.254
1025,1589.53
1525,1483.74
1526,1513.02
1527,1422.22
