size,mflop
31,3695.48
32,4766.42
96,5461.71
97,4530.73
127,4524.85
128,5631.77
129,4633.85
191,4439.17
192,5513.62
229,4390.04
255,4580.17
256,5437
257,4625.17
319,4477.1
320,5279.35
321,4398
417,4500.67
479,4487.88
480,5344.64
511,4507.85
512,5380.49
639,4537.76
640,5399.02
767,4071.66
768,5143.06
769,4576.59
1023,2212.01
1024,622.177
1025,2974.5
1525,1027.01
1526,868.361
1527,1693.41
