size,mflop
31,3089.72
32,3944.54
96,5046.33
97,4249.36
127,4320.9
128,5335.73
129,4423.05
191,4300.64
192,5339.43
229,4307.4
255,4469.16
256,5346.36
257,4515.36
319,4329.06
320,5248.48
321,4346.43
417,4430.17
479,4452.94
480,5335.02
511,4438.99
512,5308.95
639,4501.47
640,5395.78
767,4533.17
768,5266.74
769,4375.38
1023,2739.71
1024,1941.44
1025,1656.52
1525,3171.05
1526,3298.03
1527,4195.69
