size,mflop
31,2486.92
32,2489.42
96,1354.57
97,2402.28
127,2456.08
128,436.855
129,2461.88
191,2072.87
192,616.655
229,2029.28
255,1999.29
256,280.527
257,1993.14
319,647.511
320,578.076
321,644.588
417,624.688
479,629.212
480,618.477
511,617.824
512,193.693
639,629.19
640,320.041
767,390.049
768,210.848
769,601.828
1023,207.478
1024,150.12
1025,531.278
1525,535.731
1526,426.324
1527,385.326
