size,mflop
31,3354.24
32,5054.62
96,6807.81
97,5678.52
127,5714.52
128,7159.07
129,5885.47
191,5319.53
192,6624.98
229,5334.72
255,5727.4
256,6418.74
257,5796.48
319,5564.49
320,6582.01
321,5601.86
417,5705.96
479,5714.79
480,6764.17
511,5745.92
512,6786.34
639,5823.59
640,6835.81
767,5869.96
768,6858.14
769,5889.47
1023,5925.64
1024,6958.56
1025,5958.58
1525,3790.68
1526,4120.24
1527,3774.42
