size,mflop
31,2632.07
32,3115.83
96,3416.02
97,3271.21
127,3285.12
128,1703.34
129,3218.94
191,3320.4
192,3328.86
229,3257.72
255,3296.54
256,1474.22
257,3258.59
319,3312.66
320,3287.03
321,3280.77
417,3228.77
479,3138.74
480,3287.06
511,2586.13
512,1036.41
639,3216.06
640,1698.41
767,3246.02
768,1482.41
769,3234.62
1023,2360.72
1024,808.057
1025,2356.86
1525,3221.07
1526,3451.28
1527,3248.53
