size,mflop
31,3179.63
32,4279.82
96,5593.53
97,4789.9
127,4761.17
128,5471.28
129,4956.27
191,4873.16
192,5612.71
229,4794.5
255,4981.06
256,5464.85
257,5053.16
319,4899.85
320,5597.91
321,4960.38
417,5061.82
479,5066.54
480,5766.29
511,5077.86
512,5736.01
639,5158.06
640,5811.94
767,5207.06
768,5812.45
769,5242
1023,5275.88
1024,5725.5
1025,5298.57
1525,3571.71
1526,3748.78
1527,3567.17
