size,mflop
31,2613.1
32,3120.37
96,3141.85
97,3077.05
127,2860.56
128,1846.3
129,2889.7
191,3021.69
192,3034.84
229,2972.96
255,3031.05
256,1498.89
257,3087
319,3145.51
320,3110.3
321,3111.64
417,3080.93
479,3069.38
480,3152.18
511,2602.06
512,1170.9
639,3072.73
640,1812.51
767,3025.14
768,1492.88
769,3031.04
1023,2263.39
1024,839.092
1025,2259.6
1525,2992.46
1526,3063.11
1527,2993.29
